"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","DEFAULT","AVG_UTILIZATION_RATE","OVERSPENDER","TOTAL_EXCESS_BALANCE"
4454,50000,"Male","High School","Married",45,-1,-2,-2,-2,-2,1189,0,0,0,0,0,300,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-50000
10719,60000,"Male","Graduate School","Single",28,-1,-2,-2,-2,-2,20000,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-60000
2857,20000,"Male","University","Single",34,0,0,0,0,0,15907,17142,17844,18009,17356,17200,1498,1200,365,347,344,0,0,"No Default Next Month",0.87551,"FALSE",-2941
4150,130000,"Male","High School","Married",44,0,-2,-2,-2,-2,15722,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-130000
9173,270000,"Male","University","Married",51,0,0,0,0,-1,32108,32784,29891,24531,19391,8850,15000,10000,10000,10000,8850,22123,0,"No Default Next Month",0.0855162962962963,"FALSE",-259105.2
26850,20000,"Male","University","Single",26,0,0,0,2,2,6078,7015,8036,9597,9294,10242,1200,1140,1700,0,1100,0,1,"Defaults Next Month",0.44184,"FALSE",-11951.2
10543,410000,"Male","Graduate School","Single",33,-2,-2,-1,-1,-1,333,333,333,1019,2218,1216,333,333,1019,2218,1216,1019,0,"No Default Next Month",0.00249707317073171,"FALSE",-410137.2
4742,210000,"Male","University","Married",43,0,0,0,0,0,47025,45456,44048,15398,8657,3180,2300,1326,400,230,100,112136,0,"No Default Next Month",0.11118,"FALSE",-209490.6
1301,60000,"Male","High School","Single",36,2,0,0,0,0,56807,55339,55751,37851,34195,33499,0,2141,2000,2000,2000,2000,0,"No Default Next Month",0.722116666666667,"FALSE",-18701.2
10617,360000,"Male","Graduate School","Married",40,-2,-2,-2,-2,-2,5772,11664,15390,7090,2115,20075,11694,10048,35,2126,21220,35114,0,"No Default Next Month",0.0312966666666667,"FALSE",-362441.8
24373,50000,"Male","University","Married",47,-1,-1,2,0,-1,390,390,780,780,390,390,390,780,390,0,390,0,0,"No Default Next Month",0.01092,"FALSE",-49766
15702,220000,"Male","Graduate School","Married",33,-1,-1,-1,-1,-1,586,-64,942,5378,126,3419,0,1006,6031,1003,4003,16,0,"No Default Next Month",0.00891,"FALSE",-220451.6
29671,220000,"Male","University","Married",40,2,0,0,0,0,222418,206473,208464,175407,175170,174726,4,8027,6218,6220,6316,6504,0,"No Default Next Month",0.854763636363636,"FALSE",-38609
4915,50000,"Male","University","Married",42,0,0,0,0,0,12664,42985,15085,17245,17316,17297,2000,2000,17000,1000,1000,2955,0,"No Default Next Month",0.439712,"FALSE",-32805.4
1311,160000,"Male","University","Married",31,2,0,0,0,0,26295,27074,28314,29341,31690,33993,1500,2000,1500,3000,3000,1500,1,"Defaults Next Month",0.188015,"FALSE",-132117.6
13435,70000,"Male","Graduate School","Single",30,0,0,0,0,0,36201,25510,11402,8464,6464,-1000,1586,1000,0,0,0,0,0,"No Default Next Month",0.145257142857143,"FALSE",-60032
24024,320000,"Male","Graduate School","Single",25,0,0,0,0,0,146183,148703,169920,174315,173032,176016,6206,25006,10025,6506,7006,8006,0,"No Default Next Month",0.52624125,"FALSE",-162912.6
8295,140000,"Male","Graduate School","Single",28,0,0,0,0,0,135648,138049,99274,100878,102984,106628,5247,3213,2857,2963,4566,1969,1,"Defaults Next Month",0.78259,"FALSE",-33551
13780,50000,"Male","University","Married",47,-2,-2,-2,-2,-2,-2640,0,2640,0,1000,4702,2640,2640,1500,1000,4702,36015,0,"No Default Next Month",0.033368,"FALSE",-57503
1443,100000,"Male","High School","Married",44,-1,-1,-1,-1,-1,780,0,390,390,390,390,0,390,390,390,390,390,1,"Defaults Next Month",0.00312,"FALSE",-100078
7535,210000,"Male","University","Married",54,-1,-1,-1,-1,-1,471,176,195,485,210,3483,176,195,485,0,4466,417,0,"No Default Next Month",0.00433238095238095,"FALSE",-210202.8
10635,50000,"Male","Graduate School","Single",30,0,0,0,0,2,43935,47744,40339,44377,48723,49841,5000,2000,5000,5000,2010,9,0,"No Default Next Month",0.924096,"FALSE",-6599
16894,200000,"Male","Graduate School","Married",42,-2,-2,-2,-2,-2,-200,-200,-200,-200,2472,0,0,0,0,2672,0,1862,0,"No Default Next Month",0.001872,"FALSE",-200532.4
9170,90000,"Male","High School","Married",31,0,0,0,0,0,68476,68485,67000,45837,49959,52981,4017,4000,4000,5000,4000,4000,0,"No Default Next Month",0.631693333333333,"FALSE",-37347.6
10663,70000,"Male","Graduate School","Single",40,2,0,0,0,2,45740,44727,45738,48977,52191,53242,0,1750,4000,4000,2060,2200,1,"Defaults Next Month",0.699642857142857,"FALSE",-23827
9103,140000,"Male","High School","Married",45,2,2,2,2,2,78663,76839,80561,83643,82183,90823,0,5000,5000,0,10000,0,1,"Defaults Next Month",0.591498571428571,"FALSE",-61190.2
29789,140000,"Male","High School","Married",41,-1,-1,-1,0,-1,1476,2139,0,1686,1686,205,2139,0,1686,0,205,6689,0,"No Default Next Month",0.00816571428571429,"FALSE",-140572.8
3699,360000,"Male","University","Single",28,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Defaults Next Month",0,"FALSE",-360000
11742,180000,"Male","University","Married",26,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,0,"No Default Next Month",0.0022,"FALSE",-180000
7519,160000,"Male","University","Single",37,0,0,0,0,0,119165,118392,117553,113256,112678,111924,6008,6011,3606,3803,4003,3311,0,"No Default Next Month",0.71725375,"FALSE",-49386.2
4991,20000,"Male","Graduate School","Single",32,0,0,3,2,0,11777,14851,17575,17063,15711,28600,3276,3000,3,7,2058,669,0,"No Default Next Month",0.938,"FALSE",-2387.4
15111,20000,"Male","University","Married",50,2,2,2,0,0,18206,18217,19930,780,780,0,1000,3000,0,0,0,0,0,"No Default Next Month",0.39707,"FALSE",-12658.6
2194,190000,"Male","University","Married",43,0,0,0,0,0,90580,72260,80337,84221,91805,100053,10000,10000,10000,9000,10000,22000,0,"No Default Next Month",0.451237894736842,"FALSE",-116464.8
4618,20000,"Male","University","Single",24,2,2,2,2,2,11893,12906,12902,12398,13297,12934,1500,500,0,1100,0,1500,0,"No Default Next Month",0.64437,"FALSE",-7732.6
10348,200000,"Male","High School","Married",36,2,-1,0,0,2,1762,881,24842,28367,28721,20139,4,24846,5004,1540,4,6411,1,"Defaults Next Month",0.10295,"FALSE",-186971
10014,30000,"Male","High School","Single",58,-1,-1,0,0,0,390,390,1170,780,780,0,390,1170,0,0,0,0,0,"No Default Next Month",0.0208,"FALSE",-29610
1979,20000,"Male","High School","Single",50,-1,-1,-1,-1,0,2191,1140,12656,1693,303,12303,1140,12656,1700,500,12000,0,0,"No Default Next Month",0.28095,"FALSE",-19752.2
510,120000,"Male","Graduate School","Single",26,-1,-2,-1,-1,-2,884,0,0,10446,0,0,0,0,10446,0,0,0,0,"No Default Next Month",0.01741,"FALSE",-120000
14164,20000,"Male","High School","Single",23,0,0,0,0,0,9525,16977,18546,18846,18066,17463,8000,2000,900,0,1000,0,0,"No Default Next Month",0.89898,"FALSE",-2800.4
3161,280000,"Male","Graduate School","Single",37,0,0,0,0,0,251486,245307,218043,196016,195307,168946,9352,8077,7171,8014,6235,4445,0,"No Default Next Month",0.731156428571428,"FALSE",-82064.6
14936,160000,"Male","Graduate School","Married",41,0,0,0,-2,-2,97266,99466,102650,0,0,0,3769,5000,0,0,0,0,0,"No Default Next Month",0.252645,"FALSE",-120576.8
4619,80000,"Male","Graduate School","Single",29,0,0,0,0,0,73722,75323,64277,45455,42231,42804,3300,2500,1556,1600,1600,1600,0,"No Default Next Month",0.675225,"FALSE",-27753.2
15601,160000,"Male","University","Married",59,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0,"No Default Next Month",0.00901875,"FALSE",-160000
2937,100000,"Male","University","Single",29,0,0,-2,-2,-2,65324,11860,0,0,0,0,2106,0,0,0,0,0,0,"No Default Next Month",0.02372,"FALSE",-97628
20701,50000,"Male","High School","Single",49,0,0,0,0,0,48245,27656,23168,20245,20251,19970,1286,21578,1310,706,806,656,0,"No Default Next Month",0.44516,"FALSE",-32753.2
16488,20000,"Male","University","Single",21,0,0,2,0,0,19820,19277,20997,20200,20000,0,2000,5000,0,0,0,0,1,"Defaults Next Month",0.80474,"FALSE",-4905.2
2514,270000,"Male","University","Married",38,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-270000
7892,290000,"Male","Other","Married",52,-1,-1,-1,0,0,302396,2000,2208,105145,106511,108228,2000,2604,215917,3685,3700,3786,0,"No Default Next Month",0.223511724137931,"FALSE",-271120
16931,50000,"Male","University","Single",53,0,0,0,0,0,48353,48005,49115,48688,48927,49106,2000,2581,1900,1919,1887,1127,0,"No Default Next Month",0.975364,"FALSE",-3114.6
1453,50000,"Male","University","Married",54,-2,-2,-2,-2,-2,1583,2134,0,2025,0,1924,2134,0,2025,0,1924,0,0,"No Default Next Month",0.024332,"FALSE",-49573.2
21059,30000,"Male","University","Married",32,-2,-2,-2,-2,-2,5066,6367,2109,5930,4192,0,6367,2115,5933,4192,0,0,0,"No Default Next Month",0.123986666666667,"FALSE",-28728.4
29800,20000,"Male","University","Single",33,2,8,7,6,5,14513,22232,21936,21631,21026,20130,8000,0,0,0,0,0,1,"Defaults Next Month",1.06955,"TRUE",1391
4053,190000,"Male","Graduate School","Single",32,0,2,0,0,0,5484,6192,4988,3440,3341,3228,2450,0,200,1000,1000,1000,0,"No Default Next Month",0.0223042105263158,"FALSE",-186402.2
1037,150000,"Male","Graduate School","Single",23,0,0,0,0,0,11109,83376,79726,76986,78038,78321,78016,3048,4000,3500,3000,3000,0,"No Default Next Month",0.528596,"FALSE",-74020.2
11289,50000,"Male","University","Single",23,0,0,0,0,-1,47038,51310,49956,19485,13925,15706,10020,2170,1200,4000,15706,10000,0,"No Default Next Month",0.601528,"FALSE",-26538.8
7123,390000,"Male","Graduate School","Married",45,2,0,0,0,0,185204,180455,131386,131879,115183,75131,0,6000,3500,5000,4500,3000,1,"Defaults Next Month",0.325145641025641,"FALSE",-267593.2
2624,100000,"Male","University","Single",38,0,0,0,0,-1,25994,27173,44285,45433,3952,3723,1994,19462,3000,302,3723,15462,0,"No Default Next Month",0.249132,"FALSE",-83476.6
14941,50000,"Male","University","Married",55,0,0,0,0,0,25330,25894,26866,26673,26871,27009,1745,1717,914,1000,963,1112,0,"No Default Next Month",0.533252,"FALSE",-24478.6
20604,180000,"Male","Graduate School","Single",29,-1,-1,-1,-2,-2,0,300,740,0,0,0,300,740,0,0,0,0,1,"Defaults Next Month",0.00115555555555556,"FALSE",-179940
29413,130000,"Male","Graduate School","Married",29,2,0,0,0,0,118723,117323,38765,33349,33463,33795,3001,3000,2000,1000,666,2000,0,"No Default Next Month",0.394915384615385,"FALSE",-80394.2
5397,50000,"Male","High School","Married",39,-1,-1,-1,-1,-1,2522,0,2866,1961,1261,2681,13196,2866,1961,1261,2681,1261,0,"No Default Next Month",0.035076,"FALSE",-50252.2
4794,250000,"Male","Graduate School","Single",44,0,0,0,0,0,98727,102134,106434,107673,109780,113961,5000,6000,4500,4000,6000,4500,0,"No Default Next Month",0.4319856,"FALSE",-147003.6
5986,100000,"Male","High School","Married",44,2,2,2,2,2,30076,31287,31676,32259,31608,33524,2000,1200,1400,0,2600,0,0,"No Default Next Month",0.320708,"FALSE",-68969.2
11230,20000,"Male","Graduate School","Married",50,0,-2,-2,-2,-2,9164,0,0,0,0,0,0,50000,0,1300,0,0,1,"Defaults Next Month",0,"FALSE",-30260
26916,300000,"Male","Graduate School","Married",48,-1,-1,-1,-1,-1,5036,32897,6493,23292,1254,7808,32898,6493,23324,1254,7808,3023,0,"No Default Next Month",0.0478293333333333,"FALSE",-294031.6
27482,160000,"Male","University","Single",57,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,600,0,0,0,0,601,0,1,"Defaults Next Month",0.000745,"FALSE",-160001
17847,200000,"Male","Graduate School","Single",26,2,2,2,2,2,196979,200055,202494,162228,154294,147514,7800,7500,0,6700,5000,7000,1,"Defaults Next Month",0.866585,"FALSE",-31923
1282,360000,"Male","Graduate School","Single",34,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,59,0,"No Default Next Month",8.33333333333333e-05,"FALSE",-360011.8
20351,360000,"Male","University","Single",29,0,0,0,-1,0,67273,47110,39017,0,6835,5562,10000,5000,0,6835,0,2009,0,"No Default Next Month",0.0547355555555556,"FALSE",-343064
24185,160000,"Male","Graduate School","Single",28,0,0,0,0,0,157921,144659,154012,151403,115731,113635,6000,25409,30000,5000,5000,4500,0,"No Default Next Month",0.8493,"FALSE",-38093.8
9366,50000,"Male","University","Single",33,0,0,0,0,2,24060,17474,18297,20114,13235,12482,1400,1183,2000,1200,0,610,0,"No Default Next Month",0.326408,"FALSE",-34678.2
16642,200000,"Male","University","Single",32,0,0,0,0,0,196550,178609,180357,168935,88883,88973,8001,6500,6146,3300,2476,5749,0,"No Default Next Month",0.705757,"FALSE",-63682.8
6209,220000,"Male","University","Married",46,0,0,0,0,0,157646,159833,160032,162303,164700,166756,5800,5759,5938,6200,6009,6044,0,"No Default Next Month",0.739658181818182,"FALSE",-63265.2
7753,120000,"Male","High School","Single",44,3,2,0,0,0,149229,138487,127516,124530,120937,67711,0,0,6000,5067,1548,120862,1,"Defaults Next Month",0.965301666666667,"FALSE",-30859.2
3002,230000,"Male","High School","Single",28,-1,-1,-1,-1,0,152966,65722,11666,18844,34983,53935,65722,20000,18844,34983,408,14574,0,"No Default Next Month",0.161,"FALSE",-210731.8
27477,170000,"Male","Graduate School","Married",50,2,2,2,2,2,152495,155698,159029,160628,162808,163364,7200,7300,5700,6300,3300,9300,0,"No Default Next Month",0.942972941176471,"FALSE",-16074.6
27058,100000,"Male","Graduate School","Married",38,0,0,0,0,-2,46717,48435,49854,51400,0,0,2500,2500,3000,0,0,0,1,"Defaults Next Month",0.299378,"FALSE",-71162.2
27080,240000,"Male","University","Married",34,0,0,0,0,0,194548,198522,206312,205804,122740,137740,7200,11000,6000,3000,15000,45,0,"No Default Next Month",0.725931666666667,"FALSE",-72785.4
24873,160000,"Male","University","Single",36,-1,-1,-1,-1,-1,735,735,735,735,735,735,735,735,735,735,735,735,0,"No Default Next Month",0.00459375,"FALSE",-160000
27136,500000,"Male","University","Married",47,-1,-1,-1,-1,-1,18463,17849,12818,5674,11416,36000,18011,12818,5674,11416,36018,14537,0,"No Default Next Month",0.0335028,"FALSE",-499341.2
15498,150000,"Male","University","Married",34,2,2,2,2,2,52692,54229,55768,56266,54764,58862,3000,3000,2000,0,5000,3000,1,"Defaults Next Month",0.373185333333333,"FALSE",-96622.2
13384,110000,"Male","University","Single",27,0,0,0,0,0,29734,31743,33202,34656,38596,40970,2500,2000,2000,4500,4000,1500,0,"No Default Next Month",0.325758181818182,"FALSE",-76966.6
18055,180000,"Male","University","Married",43,0,0,0,0,0,158843,152507,143489,146139,73718,137304,6029,7035,10007,20000,4000,10000,0,"No Default Next Month",0.72573,"FALSE",-59577
24947,180000,"Male","University","Single",37,0,0,0,0,0,62140,65729,68709,70465,72335,74807,5311,4657,3500,3650,3800,3500,0,"No Default Next Month",0.391161111111111,"FALSE",-113412.4
26789,260000,"Male","Graduate School","Single",29,0,0,0,0,0,256503,254732,244860,245165,236120,237705,9248,9021,8767,8317,8736,10025,1,"Defaults Next Month",0.937370769230769,"FALSE",-25256.8
14131,270000,"Male","University","Married",39,0,0,0,0,0,110917,114809,113771,103023,108340,96962,7005,6039,3367,20033,3486,3566,0,"No Default Next Month",0.397707407407407,"FALSE",-169917.2
20468,10000,"Male","University","Single",26,0,0,0,0,0,9861,15147,6641,15318,8610,8790,1099,2234,1135,1086,319,319,0,"No Default Next Month",1.09012,"TRUE",-117.4
27109,210000,"Male","High School","Married",49,0,0,0,0,0,27984,27686,29209,28326,26198,25020,1500,2000,1500,1000,1500,1300,0,"No Default Next Month",0.129941904761905,"FALSE",-184172.2
29543,150000,"Male","Other","Married",36,0,0,0,0,0,181335,188576,188864,188547,193087,196559,14000,7000,5000,8000,7000,5000,0,"No Default Next Month",1.27417733333333,"TRUE",34726.6
23940,50000,"Male","University","Single",27,2,0,0,0,0,47568,46482,44546,40745,19910,17786,0,2000,1241,633,616,2500,1,"Defaults Next Month",0.677876,"FALSE",-17504.2
24194,260000,"Male","University","Single",29,2,2,-2,-1,2,8832,1528,0,0,5987,5837,15,0,0,5987,0,27887,1,"Defaults Next Month",0.0102707692307692,"FALSE",-264104.4
20939,280000,"Male","University","Single",39,-2,-2,-2,-2,-2,6251,12501,4873,4071,-30,-30,12577,4897,4176,0,0,0,0,"No Default Next Month",0.015275,"FALSE",-277537.6
4376,60000,"Male","High School","Married",31,2,0,0,0,0,69311,60059,54851,38863,39135,39049,0,2293,1367,1407,1410,1400,1,"Defaults Next Month",0.77319,"FALSE",-15184
27280,100000,"Male","University","Married",39,0,-2,-2,-2,-2,91300,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-1e+05
3512,440000,"Male","Graduate School","Single",29,-2,-1,0,0,0,26430,23509,278956,274859,99618,103884,1249,279048,10758,5000,5080,2515,0,"No Default Next Month",0.354920909090909,"FALSE",-344315
2718,310000,"Male","Graduate School","Single",44,-1,-1,-2,-2,-2,-42,7281,0,0,0,0,7323,0,0,0,0,0,0,"No Default Next Month",0.00469741935483871,"FALSE",-308543.8
20638,50000,"Male","University","Single",31,0,3,2,0,0,10426,14466,13952,13418,13686,13456,4231,0,0,451,456,449,0,"No Default Next Month",0.275912,"FALSE",-36475.6
9582,50000,"Male","University","Single",21,0,0,0,0,0,21023,27270,11342,8305,7288,0,3000,1000,0,0,0,0,0,"No Default Next Month",0.21682,"FALSE",-39359
5380,150000,"Male","University","Single",44,0,-2,-2,-1,-1,143650,0,0,0,1000,0,0,0,0,1000,0,5000,0,"No Default Next Month",0.00133333333333333,"FALSE",-151000
29350,60000,"Male","Graduate School","Single",27,0,0,0,0,0,5370,7268,10131,11644,14430,17180,2000,3000,2000,3000,3000,2000,0,"No Default Next Month",0.202176666666667,"FALSE",-50469.4
29576,60000,"Male","University","Single",38,0,0,0,0,0,58190,59615,60379,56921,18050,18385,3000,3100,1409,631,1000,664,1,"Defaults Next Month",0.711166666666667,"FALSE",-18690.8
7164,20000,"Male","University","Married",43,0,0,0,0,0,14102,14870,16116,16436,16781,17112,1300,1500,588,610,611,788,0,"No Default Next Month",0.81315,"FALSE",-4556.4
21374,500000,"Male","University","Married",54,0,0,0,0,0,108075,106532,102315,90435,91924,81378,5014,4500,4000,4052,3007,4013,0,"No Default Next Month",0.1890336,"FALSE",-409397.6
14650,200000,"Male","Graduate School","Single",33,2,2,2,2,2,156558,167453,170010,172226,175918,179441,15000,6800,6500,6600,6600,5200,1,"Defaults Next Month",0.865048,"FALSE",-33330.4
2901,20000,"Male","Graduate School","Married",29,0,0,-1,-1,-1,16961,16365,9342,556,19967,1742,2000,1139,556,20191,1742,0,0,"No Default Next Month",0.47972,"FALSE",-15131.2
482,140000,"Male","University","Single",26,0,2,2,2,2,131367,146193,140202,144035,140419,130271,17000,0,11400,550,5300,5400,1,"Defaults Next Month",1.0016,"TRUE",-4306
9215,20000,"Male","University","Married",48,4,3,2,3,2,17453,16898,16334,17270,16713,16297,0,0,1500,0,0,3000,1,"Defaults Next Month",0.83512,"FALSE",-4197.6
12613,50000,"Male","University","Single",47,0,0,0,0,0,37486,35996,36679,16707,17057,17423,1800,2021,650,619,650,1000,0,"No Default Next Month",0.495448,"FALSE",-26215.6
13511,500000,"Male","Graduate School","Single",42,0,0,0,0,0,419352,428101,436809,443840,452841,468305,17008,17326,16101,16634,23501,20623,1,"Defaults Next Month",0.8919584,"FALSE",-72857.8
27279,360000,"Male","Graduate School","Married",41,-2,-2,-2,-2,-2,316,736,2178,316,1812,1510,736,2178,316,1812,1510,485,1,"Defaults Next Month",0.00364,"FALSE",-359949.8
10997,50000,"Male","High School","Married",36,0,0,-1,-1,-2,10849,3701,4600,2300,0,0,1101,1000,2300,0,0,0,0,"No Default Next Month",0.042404,"FALSE",-48539.8
2389,390000,"Male","Graduate School","Married",47,-1,-1,0,0,-1,9361,-25,18401,13200,6385,7088,0,18426,34,31,7088,0,0,"No Default Next Month",0.0231020512820513,"FALSE",-386106
21254,170000,"Male","University","Married",42,0,0,0,0,0,162880,164824,132485,120267,117453,115778,8000,6107,6000,4500,4500,4500,0,"No Default Next Month",0.765655294117647,"FALSE",-44960
8825,190000,"Male","University","Single",28,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Defaults Next Month",0,"FALSE",-190000
24809,120000,"Male","University","Single",36,0,2,0,0,2,26490,23333,16721,17400,26087,19577,3246,0,7313,15000,0,7000,0,"No Default Next Month",0.171863333333333,"FALSE",-105239
1500,20000,"Male","Graduate School","Single",27,2,-1,-1,0,0,6274,5971,3980,9040,9040,0,0,4000,9040,0,0,17291,0,"No Default Next Month",0.28031,"FALSE",-20460
16496,120000,"Male","University","Single",25,2,0,0,0,0,117160,92262,79889,66828,55511,21938,70,8000,2000,1346,3000,0,1,"Defaults Next Month",0.52738,"FALSE",-59583.6
